cid,顧客名,plan,所在,cid_source
590cb17e-8978-4783-8615-0b6367ab1b24,株式会社 Lily,mini,330-0854 埼玉県さいたま市大宮区桜木町1-266-3,高（名前+都道府県+市区）
718e831e-0ea8-40cd-b793-0896498382de,株式会社 イーリス,mini,665-0044 兵庫県宝塚市末成町29-2,高（名前+都道府県+市区）
ebd3e08a-9224-4a16-80c0-79ae428cb1e7,株式会社 新潟琥建,mini,950-0855 新潟県新潟市東区江南1-5-10 ハウス憂羅202,高（名前+都道府県+市区）
,株式会社 住宅設備,mini,埼玉県さいたま市中央区八王子4-5-9 2F,未マッチ
188c4ade-5d89-4eaf-b964-ac2146801def,株式会社 光空調工業,mini,175-0083 東京都板橋区徳丸1-38-12,高（名前+都道府県+市区）
023d9fc1-014f-4c77-967c-bbf65218ff93,株式会社 ピュアライフサービス,mini,982-0812 宮城県仙台市太白区上野山1-2-35,高（名前+都道府県+市区）
,久保総合商店,mini,866-0814 熊本県八代市東片町385,未マッチ
802965f3-29d4-42f0-a73b-a0b2c5abccbe,株式会社 櫻井興業,mini,350-0848 埼玉県川越市下老袋238-1,高（名前+都道府県+市区）
a2828de0-2c68-4b5a-97da-69b86432a000,メルカート 株式会社,mini,213-0014 神奈川県川崎市高津区新作4-17-31,高（名前+都道府県+市区）
04a71f90-972e-4cbf-b46d-5bb3730e9766,有限会社 ミルキック,mini,216-0015 神奈川県川崎市宮前区菅生3-3-28,高（名前+都道府県+市区）
8dc1e440-cbe6-4ddc-8fb0-87aff9d1aba2,株式会社 双羽工務店,mini,369-1246 埼玉県深谷市小前田126-9,高（名前+都道府県+市区）
045c7817-4905-481d-a912-8c68ae12bf6e,株式会社 Y'sエンジニアリング,mini,652-0864 兵庫県神戸市兵庫区笠松通6-2-5,高（名前+都道府県+市区）
110cf245-05a8-4556-9a18-e0c216e48c3b,株式会社 ファイネル,mini,810-0012 福岡県福岡市中央区白金1-1-3 603号室,高（名前+都道府県+市区）
9a014816-bccc-490c-ac5d-fe18db199bd4,ケーテク工業 株式会社,mini,468-0049 愛知県名古屋市天白区福池1-100,高（名前+都道府県+市区）
565d5400-38b4-46f9-80ec-3237a89b71e5,有限会社 稲葉板金,mini,413-0302 静岡県賀茂郡東伊豆町奈良本36-4,高（名前+都道府県+市区）
c3915697-2331-40dc-bb73-60730617276d,株式会社 SACサービス,mini,205-0014 東京都羽村市羽東1-10-38,高（名前+都道府県+市区）
d594256c-2104-488c-848f-5a6d4324335e,合同会社 山翠フロンティア,mini,304-0056 茨城県下妻市長塚乙2-15,高（名前+都道府県+市区）
bac4249d-0e35-40b2-bcf4-4b27e9098421,広沢型枠 株式会社,mini,340-0055 埼玉県草加市清門2-15-13,中（名前+都道府県）
bc04135f-e532-4f94-8503-7d2023295522,株式会社 SKS,mini,226-0022 神奈川県横浜市緑区青砥町1057 コーポ園青砥105,高（名前+都道府県+市区）
c683346a-9c8b-45d9-8f4f-e6b91fc2ac4b,有限会社 山吉吉田,mini,254-0042 神奈川県平塚市明石町25-11-206 サンヴェール湘南平塚,高（名前+都道府県+市区）
19b3631d-6e8d-4f9a-9fb5-33ed33c6f369,有限会社 水LABO TOMA,mini,356-0002 埼玉県ふじみ野市清見1-2-2,高（名前+都道府県+市区）
88bcbdec-dd68-40f3-ad59-e1b332a64ad5,株式会社 宮商,mini,028-3202 岩手県花巻市大迫町外川目28-20-1,高（名前+都道府県+市区）
3b059a7e-5f7a-4b41-9430-18c79e30a339,株式会社 NEWIDE,mini,211-0051 神奈川県川崎市中原区宮内3-12-14,高（名前+都道府県+市区）
e90277e4-21f4-4ae3-bb7c-075fb062b776,大和電機,mini,660-0821 兵庫県尼崎市梶ケ島8-6,高（名前+都道府県+市区）
5e49109a-1cbf-4af4-acfd-219142cb7701,有限会社 成栄建設,mini,569-1123 大阪府高槻市芥川町3-12-36,高（名前+都道府県+市区）
,株式会社 石倉組,mini,188-0014 東京都西東京市芝久保町4-12-45,未マッチ
,株式会社 岩瀨建設工務,mini,599-8252 大阪府堺市中区楢葉11-1,未マッチ
04bb8fea-7944-4121-9b71-77df97c147c3,佐藤工業,mini,066-0034 北海道千歳市富丘1-12-4 昭広ハイツ203,高（名前+都道府県+市区）
3afaf3fb-8693-403e-81dc-66171a323ac7,株式会社 秀成,mini,712-8055 岡山県倉敷市南畝3-1-11,高（名前+都道府県+市区）
,株式会社 ケーズブレインズ,mini,186-0011 東京都国立市谷保6049,未マッチ
74bd65a5-903a-4708-96e3-999eba5f09a2,日乃出建装 株式会社,mini,646-0036 和歌山県田辺市上屋敷1-10-30,高（名前+都道府県+市区）
31e09c92-97ea-48a5-93f5-f13d1c82f3f5,WOOD WORK 株式会社,mini,550-0015 大阪府大阪市西区南堀江4-25-4-601,高（名前+都道府県+市区）
,有限会社 ケイ・エス工業,mini,532-0004 大阪府大阪市淀川区西宮原2-5-46 306,未マッチ
8306ed49-0215-45c1-844e-f379c5935465,株式会社 パナハルス三晃,mini,143-0015 東京都大田区大森西5-10-10,高（名前+都道府県+市区）
58d9d1c1-fdbf-4e41-951f-cd8dc3bcc1a5,釧路のリフォーム,mini,085-0805 北海道釧路市桜ケ岡4-15-16,高（名前+都道府県+市区）
c28115ed-a937-429e-a66f-8475a8534185,有限会社 森口設備工業,mini,350-2214 埼玉県鶴ヶ島市太田ヶ谷564-4,高（名前+都道府県+市区）
b4f10048-b8f9-4114-9d81-87ae96baa88d,株式会社 宏成,mini,667-0131 兵庫県養父市上野298-1,高（名前+都道府県+市区）
c19231e9-969c-45f2-bf87-a14f120d231b,株式会社 アイディーエムス,mini,227-0043 神奈川県横浜市青葉区藤が丘1-3-7 ヒロック藤が丘Ⅱ105,高（名前+都道府県+市区）
,株式会社 りんかん建設,mini,121-0053 東京都足立区佐野2-33-14,未マッチ
342a86bf-0819-47c9-9587-d705792ff480,有限会社 藤原鉄工所,mini,岩手県花巻市太田31-178,高（名前+都道府県+市区）
73fde823-fec9-4412-9d48-c024778938b9,株式会社 MSW,mini,371-0845 群馬県前橋市鳥羽町811-5,高（名前+都道府県+市区）
cf068d25-ed2f-4232-8cf1-8850fd9f292f,泉陽機工 株式会社,mini,314-0013 茨城県鹿嶋市新浜21,高（名前+都道府県+市区）
f8f48152-601e-46a0-9c21-a9401e3a74a5,有限会社 成瀬工務店,mini,243-0816 神奈川県厚木市林3-8-30,SF元データ
dd840160-bb6d-4c29-9021-ed178e21d50b,有限会社 遠藤建創工業,mini,020-0401 岩手県盛岡市手代森5-26-3,高（名前+都道府県+市区）
519d3e98-d2a4-487a-b5b2-6ad0b6ac97d6,マルヨシ技建工業 株式会社,mini,310-0914 茨城県水戸市小吹町2566-1,高（名前+都道府県+市区）
96c26e66-84b3-4a42-bf3b-f1aca39a1563,有限会社 大内工業所,mini,136-0074 東京都江東区東砂4-5-11,高（名前+都道府県+市区）
d823380c-032e-43fc-9a6b-4b5034f07986,株式会社 JINEN,mini,495-0021 愛知県稲沢市祖父江町三丸渕中屋敷16-3,高（名前+都道府県+市区）
35fa8c5b-df7b-48b2-9ed4-95b64aea3e72,株式会社 明和塗装工業所,mini,547-0002 大阪府大阪市平野区加美東1-5-37,高（名前+都道府県+市区）
585f2dce-25cc-44cc-96de-4d2e74e419ec,株式会社 アズ,mini,352-0034 埼玉県新座市野寺5-2-1 サンキャッスル105,高（名前+都道府県+市区）
,もくぞう藍屋 株式会社,mini,272-0802 千葉県市川市柏井町4-508,未マッチ
,ワオ・プラス 株式会社,mini,843-0232 千葉県佐倉市上志津原365-11,未マッチ
667757fb-2917-4dff-8131-39d9f8d48128,株式会社 千歳工業,mini,121-0061 東京都足立区花畑5-4-3,高（名前+都道府県+市区）
77c78d54-2e53-489a-b92b-961c11c5a17e,輝真工業 株式会社,mini,861-4125 熊本県熊本市南区奥古閑町3077-1,SF元データ
92119efa-5201-4d2c-944b-268c78c184c2,有限会社 甲東工務店,mini,665-0034 兵庫県宝塚市小林3-9-24-101,高（名前+都道府県+市区）
caa1360b-4594-4206-81a5-933387558eec,有限会社 平岡興業,mini,286-0136 千葉県成田市久米26,高（名前+都道府県+市区）
879e5fe8-24d3-443c-8155-aa43c36beaa5,合同会社 wat wise,mini,204-0022 東京都清瀬市松山2-2-5 ライオンズマンション306,高（名前+都道府県+市区）
a24b0de4-3e16-4130-85fd-e53ae658812b,株式会社 Exceed,mini,210-0822 神奈川県川崎市川崎区田町2-2-12-101,高（名前+都道府県+市区）
a3363f70-5f50-4e06-8fa4-267fed91f180,株式会社 クールアンドトラスト,mini,121-0813 東京都足立区竹ノ塚3-1-22古庄ウエルズ5号,高（名前+都道府県+市区）
b1990875-eb58-4986-a222-d5f2cafcac0c,緑乃 合同会社,mini,243-0012 神奈川県厚木市幸町5-6,高（名前+都道府県+市区）
a36e8de6-31f0-477e-8ba3-0828e4ecffea,エクステリア悠,mini,595-0023 大阪府泉大津市豊中町2-16-40,高（名前+都道府県+市区）
e522d706-6ca2-47fd-8635-66b5720ce148,株式会社 カワギシ,mini,272-0805 千葉県市川市大野町1-439-1,高（名前+都道府県+市区）
65f825b7-ed2e-4cb9-a3dc-af5d92b91f75,有限会社 西神清掃,mini,674-0072 兵庫県明石市魚住町長坂寺1355-9,高（名前+都道府県+市区）
,株式会社 ケイシン,mini,190-0034 東京都立川市西砂町5-13-32,未マッチ
4351b46c-d4d6-4df4-a599-0fd97338a94a,株式会社 O.B,mini,985-0063 宮城県塩竈市栄町2-30,高（名前+都道府県+市区）
e3c640ea-354c-4adf-8627-8a536f2f3b9c,山谷塗装,mini,300-0333 茨城県稲敷郡阿見町若栗3327-23,高（名前+都道府県+市区）
d9e9518b-99fe-407f-8c36-d05cd649913d,合同会社 ISDAC,mini,164-0002 東京都中野区上高田4-24-3-712,高（名前+都道府県+市区）
f34175cf-a8e6-43ea-b85a-ed0f5585d5b5,株式会社 勇工業,mini,252-0223 神奈川県相模原市中央区松が丘2-12-13,高（名前+都道府県+市区）
,株式会社 ディーアールエス,mini,158-0096 東京都世田谷区玉川台1-1-3-201,未マッチ
d0395879-9af4-4945-8689-30eac357e47d,株式会社 MD WORKS,mini,590-0974 大阪府堺市堺区大浜北町2-6-1-1506,高（名前+都道府県+市区）
b2228504-2af4-4832-8510-a35aaa490070,有限会社 石田建築,mini,737-0911 広島県呉市焼山北2-5-15,高（名前+都道府県+市区）
30294c92-8b91-4a19-8ffd-83ded986b151,株式会社 GOLD TECK,mini,186-0012 東京都国立市泉4-6-6,高（名前+都道府県+市区）
64ee71a3-9fdf-4f57-b37b-d01d34db7348,株式会社 コハル・タック・プラン,mini,636-0214 奈良県磯城郡三宅町但馬485-1,高（名前+都道府県+市区）
278736d6-b656-4377-b221-4f01aeb2894f,鬼塚造園,mini,847-1108 佐賀県唐津市七山白木385-3,高（名前+都道府県+市区）
,株式会社 ワイライフ,mini,207-0003 東京都東大和市狭山5-1590-1,未マッチ
ca5d1274-94b1-4f90-bb0e-1b73c48ff134,創和ガーデン 株式会社,mini,234-0052 神奈川県横浜市港南区笹下1-2-17-2F,高（名前+都道府県+市区）
42c544f2-794d-4493-a1fe-b3617054cc6b,有限会社 田園水道,mini,227-0063 神奈川県横浜市青葉区榎が丘46-11,高（名前+都道府県+市区）
e26c85b5-a07a-4548-84b1-a51339299d62,有限会社 大邦設備工業,mini,192-0362 東京都八王子市松木13-19,高（名前+都道府県+市区）
18070611-6d7e-43d8-91ca-5b6e63e4b800,株式会社 日伸興業,mini,379-2131 群馬県前橋市西善町1085-1,高（名前+都道府県+市区）
15058cf0-a747-498e-a4f0-75749d2126e4,株式会社 山内総業,mini,501-6031 岐阜県羽島郡笠松町米野781-29,低（名前のみ）
1ca29ecd-b42c-4d98-82f8-f8abda5eb21e,株式会社 LIV FREE,mini,356-0007 埼玉県ふじみ野市北野1-5-15,高（名前+都道府県+市区）
,株式会社 重光,mini,670-0804 兵庫県姫路市保城字河原1151,未マッチ
d23a9765-437d-48f3-b836-cc0e42e65041,春坂 株式会社,mini,336-0967 埼玉県さいたま市緑区美園6-8-16,高（名前+都道府県+市区）
cd9cbe2b-7855-4a40-8c2f-7638c8f0c3f7,株式会社 重松建業,mini,252-0152 神奈川県相模原市緑区太井360-20,高（名前+都道府県+市区）
a29aa349-90dd-4d96-80fc-9985409fef6f,有限会社 ケーテック,mini,351-0014 埼玉県朝霞市膝折町2-13-24,高（名前+都道府県+市区）
7eeaf628-12e2-4e20-8841-fd356d8c7b3e,株式会社 ビジョンアート,mini,104-0028 東京都中央区八重洲2-1-1,高（名前+都道府県+市区）
18ee361a-65f0-48e4-8502-55800bc72d4b,有限会社 深澤住宅設備,mini,424-0303 静岡県静岡市清水区但沼町159-2,高（名前+都道府県+市区）
54e46fc2-bf6a-4a77-91eb-f661fc72544c,株式会社 アキト,mini,埼玉県越谷市南越谷4-8-8 かさぷらた303号,高（名前+都道府県+市区）
,エス・ジー・ピー,mini,360-0833 埼玉県熊谷市広瀬61-1,未マッチ
2aab2ca0-575a-45bf-a4e1-1b18e2f2e907,有限会社 ケイ・エヌ・ケイ,mini,福岡県みやま市高田町上楠田3103,高（名前+都道府県+市区）
696ee3b7-85de-49d4-9519-fb606fbc1716,株式会社 フロンティア工芸,mini,816-0912 福岡県大野城市御笠川2-11-22,高（名前+都道府県+市区）
886d5009-58a7-43ce-8b3d-c2d248415ba6,株式会社 SRUSH,mini,184-0011 東京都小金井市東町3-5-30-103,高（名前+都道府県+市区）
51df9cf0-fbf6-495e-bc30-913e1728f590,株式会社 藤原工業,mini,314-0011 茨城県鹿嶋市港ケ丘273-112,高（名前+都道府県+市区）
0db047ab-a35d-4fd1-896c-75502621c949,一建 株式会社,mini,820-1113 福岡県飯塚市左興2433-1,高（名前+都道府県+市区）
be56cd27-e443-44c3-b994-e40bbf660180,石井塗装,mini,352-0011 埼玉県新座市野火止4-8-28,高（名前+都道府県+市区）
2c565790-ee4f-485c-9bf7-eaf1c9c4de73,株式会社 長嶺工業所,mini,242-0021 神奈川県大和市中央4-6-32,高（名前+都道府県+市区）
98e603f8-841a-455a-974a-ae8ae70e2697,有限会社 光善木工,mini,731-4211 広島県安芸郡熊野町新宮4-11-25,高（名前+都道府県+市区）
635073fb-709a-4154-ab4c-9230f2845c40,株式会社 岡田工業,mini,571-0034 大阪府門真市東田町16-19,高（名前+都道府県+市区）
f9baf1c3-082f-4956-9243-de54b3f53406,株式会社 あさひ,mini,899-6405 鹿児島県霧島市溝辺町崎森957-5,高（名前+都道府県+市区）
,有限会社 関根設備,mini,243-0211 神奈川県厚木市三田2-14-8,未マッチ
44a32c9f-5116-4394-8580-a26dc079688b,株式会社 アイビーシステム,mini,130-0004 東京都墨田区本所2-1-9,高（名前+都道府県+市区）
809303cc-37ab-4c37-824f-3f606d077a8a,有限会社 中川デンキ,mini,292-0051 千葉県木更津市清川1-20-10,SF元データ
7bdcc97b-14f9-47fe-a952-9118e37df8f1,株式会社 River works,mini,167-0021 東京都杉並区井草5-19-2 アスナロハウス上井草101,低（名前のみ）
13208f5e-8307-4b42-a616-f81484984529,友和塗装,mini,987-2308 宮城県栗原市一迫真坂字南町23-2,高（名前+都道府県+市区）
4f1dc44f-1652-490d-a4ee-3126c104eb6b,株式会社 幸桜総業,mini,383-0022 長野県中野市中央1-6-17 ハピネスクニモト102,高（名前+都道府県+市区）
72041075-a962-457a-a596-971e18085a97,株式会社 マルイ設備,mini,253-0011 神奈川県茅ヶ崎市菱沼3-16-27,高（名前+都道府県+市区）
f0394744-3ca6-4f67-aabd-e4122bf602e8,株式会社 エレクソンキューブ,mini,566-0033 大阪府摂津市学園町2-5-6,高（名前+都道府県+市区）
cbfb066a-00e5-49c0-9ae7-00b3cc031b18,有限会社 エイチエスファイン,mini,132-0032 東京都江戸川区西小松川町24-9,高（名前+都道府県+市区）
435e7a81-370b-4f4e-9f49-58f39a0ff763,株式会社 輝石,mini,720-1142 広島県福山市駅家町大字上山守241-4,高（名前+都道府県+市区）
d2d3e9d4-fc70-4232-9c5b-997f8c4dc23c,株式会社 Kanoya,mini,221-0002 神奈川県横浜市神奈川区大口通134-13,高（名前+都道府県+市区）
abf090d6-99f7-4850-b82d-b60341dc7141,株式会社 LC TOWN,mini,475-0911 愛知県半田市星崎町3-16-4 竹内ビル102,高（名前+都道府県+市区）
b940e26b-db89-4a60-919a-61ebf57485ae,株式会社 新榮,mini,194-0036 東京都町田市木曽東1-14-2,高（名前+都道府県+市区）
674fe42b-c08b-499b-af85-d0149f357947,株式会社 ジーテック,mini,708-0814 岡山県津山市東一宮26-10,高（名前+都道府県+市区）
e64585c9-9c80-46da-84eb-f5c3de1e2d6e,株式会社 NEO Project,mini,808-0109 福岡県北九州市若松区南二島1-6-14,高（名前+都道府県+市区）
0709a1d1-c8b8-4997-b0b7-555f32c60428,有限会社 落合水道設備,mini,221-0864 神奈川県横浜市神奈川区菅田町1712-2,高（名前+都道府県+市区）
f116c6df-33fc-4678-ab72-4af0ac49c4d1,株式会社 メビテック,mini,986-0881 宮城県石巻市明神南13-3,高（名前+都道府県+市区）
,株式会社 ゴトメン,mini,462-0012 愛知県名古屋市北区楠2-408,未マッチ
9550250c-d564-463d-a921-a0fe271b9634,世界電器 株式会社,mini,東京都台東区浅草4-49-14,高（名前+都道府県+市区）
5f4c60e2-968b-4557-828f-556c18f4dbab,株式会社 六甲グリーン,mini,652-0895 兵庫県神戸市兵庫区小河通2-2-5,高（名前+都道府県+市区）
4c89ac28-0e86-47d2-b592-d09b8afcd7cd,株式会社 シンユウホーム,mini,664-0027 兵庫県伊丹市池尻1-27,高（名前+都道府県+市区）
4042903d-e670-455b-acfb-172875f984e5,株式会社 玄能,mini,177-0033 東京都練馬区高野台3-4-2,高（名前+都道府県+市区）
1cda7b51-bb15-4bde-8dfb-5ee3819dbd62,苺不動産 合同会社,mini,700-0804 岡山県岡山市北区中井町1-5-19 TERRA HOME中井町1F,高（名前+都道府県+市区）
a74e879f-c98e-43d0-aa82-e6962c94c01e,株式会社 Y's,mini,207-0013 東京都東大和市向原5-1073-2 向原パークマンション101,高（名前+都道府県+市区）
7af3f442-cc74-4b00-a3b0-d11c820cb42e,株式会社 TT Architects,mini,群馬県前橋市元総社町59-7,高（名前+都道府県+市区）
ffaf266f-6681-4be0-b15b-e7d480d44c69,株式会社 HARU,mini,516-1104 三重県伊勢市上野町3322,高（名前+都道府県+市区）
4d4d2294-a1fc-476e-8eec-67b0ad7873c3,株式会社 三森電業,mini,289-2612 千葉県旭市蛇園5301-4,高（名前+都道府県+市区）
69743957-e5a1-4765-a013-56bf754592fe,板東電設,mini,779-3214 徳島県名西郡石井町藍畑第十62-5,高（名前+都道府県+市区）
8a5c9d1c-7cad-4df1-b2a8-eb698c05acf4,有限会社 東本組,mini,675-0131 兵庫県加古川市別府町新野辺65-1,高（名前+都道府県+市区）
a8988595-bdff-46c3-91a9-c1efe2568b0a,有限会社 浜設,mini,静岡県浜松市中央区入野町16412-12,高（名前+都道府県+市区）
6cbe789e-afd3-4913-af88-c777a530ae28,株式会社 Village Wood Interior,mini,221-0056 神奈川県横浜市神奈川区金港町5-14 クアドリフォリオ8F,高（名前+都道府県+市区）
55cdbeab-c5f9-4365-8125-ecdd1a0e59dc,笹田建設 株式会社,mini,779-3223 徳島県名西郡石井町高川原高川原273-1,高（名前+都道府県+市区）
2a7cc8ae-693f-45f9-bca5-352aec114e8f,株式会社 勝真建設工業,mini,651-1421 兵庫県西宮市山口町上山口2-28-3A-101,高（名前+都道府県+市区）
f0c4eb9c-f4dd-4dae-b08c-dff72cb56447,有限会社 熊吉建設,mini,宮城県気仙沼市内松川174-2,高（名前+都道府県+市区）
11a0e299-0ea8-4200-8c7f-726d41681d54,有限会社 柴田集花園,mini,154-0012 東京都世田谷区駒沢2-11-7 駒沢十一番館101,高（名前+都道府県+市区）
386ece43-5241-421e-8cc4-0d6a9a1ddb89,有限会社 束村防水,mini,536-0006 大阪府大阪市城東区野江1-6-6,高（名前+都道府県+市区）
0b890f09-42d9-4c18-9e34-45a9d24b602d,株式会社 トラステック,mini,961-8061 福島県西白河郡西郷村大字小田倉字大平40-2,高（名前+都道府県+市区）
ea1004be-d103-4176-b771-72245c68b478,株式会社 アレスコ,mini,590-0809 大阪府堺市堺区旭ヶ丘北町3丁3-26,高（名前+都道府県+市区）
807925d4-29cc-4d99-a7c5-529eb69350d7,株式会社 三高造園,mini,563-0216 大阪府豊能郡豊能町高山635,中（名前+都道府県）
d7696400-c76d-44d1-93e1-d78e15ba7714,株式会社 秀栄興業,mini,121-0814 東京都足立区六月1-14-18-106,高（名前+都道府県+市区）
,有限会社 ウエダタイル,mini,兵庫県姫路市白鳥台1-5-2,未マッチ
c6792540-d277-495a-ad91-ecaa62eaa969,株式会社 グラウテック,mini,134-0083 東京都江戸川区中葛西8-7-15 5F,SF元データ
8912fd74-5394-46ba-b848-b24b4d58d97c,秋葉電気,mini,321-3421 栃木県芳賀郡市貝町笹原田699,高（名前+都道府県+市区）
2d04931d-0fb4-4169-ac8a-f4a218c2fbd3,KRM 株式会社,mini,157-0061 東京都世田谷区北烏山6-26-28,高（名前+都道府県+市区）
eb40b54b-c544-4f5b-81a0-dd415b5a60dd,根岸建装,mini,355-0216 埼玉県比企郡嵐山町むさし台3-27-13 103号,高（名前+都道府県+市区）
e9bc12a9-5a52-4e35-8914-6bec1885316c,株式会社 松本工務店,mini,560-0022 大阪府豊中市北桜塚3-1-27,高（名前+都道府県+市区）
ab634610-e212-4109-af0a-c62fdd36592b,有限会社 騰和興産,mini,701-0104 岡山県倉敷市山地292-1,高（名前+都道府県+市区）
7027779d-572e-47f4-8f63-9894a95c2bd9,有限会社 高橋工業,mini,東京都東久留米市八幡町1-4-22,高（名前+都道府県+市区）
d19d7b1f-ffd2-4b87-98f9-3c38d6ea2b67,秀和建設 株式会社,mini,963-4312 福島県田村市船引町船引字安久津58,高（名前+都道府県+市区）
6f75e890-6b11-48d6-8c34-866a55098f50,株式会社 藤川空調,mini,672-8037 兵庫県姫路市飾磨区阿成16-50,高（名前+都道府県+市区）
7b7f8c79-33df-49cf-a6f8-2b881da892f4,有限会社 ハウスケアエコ,mini,988-0056 宮城県気仙沼市上田中一-5-8,高（名前+都道府県+市区）
95b67a95-09d4-41cb-a124-75dba4c1343d,株式会社 アドマーカー,mini,140-0002 東京都品川区東品川2-3-12 Tennozu Bay Tower 11F,高（名前+都道府県+市区）
d2fc11c8-9fda-45de-917e-27e5f5ffb8f3,株式会社 条掌,mini,020-0823 岩手県盛岡市門2-24-10 サンバレー203号,高（名前+都道府県+市区）
9382d7c9-b218-4200-a6f5-80d67dda7351,株式会社 ALONG WITH,mini,307-0001 茨城県結城市結城9857-3 ブルースクエア102,中（名前+都道府県）
,有限会社 グラスアートK'S,mini,123-0864 東京都足立区鹿浜5-21-5,未マッチ
01ee7a48-a0e4-4393-accf-70a79ca983cd,株式会社 朋友,mini,983-0038 宮城県仙台市宮城野区新田3-19-8,高（名前+都道府県+市区）
0dbdfd21-125e-49fe-995e-05ff800e5307,株式会社 四国ソーラー発電,mini,香川県観音寺市豊浜町和田甲439-1,高（名前+都道府県+市区）
318e5a5b-dcd5-4b27-924a-8b725c4469df,株式会社 ショウ空間,mini,550-0002 大阪府大阪市西区江戸堀1-1-9 3F,高（名前+都道府県+市区）
ca342d2d-4856-4b58-8914-7e87c1c70a21,株式会社 ミツワ建設,mini,556-0006 大阪府大阪市浪速区日本橋東3-10-19,高（名前+都道府県+市区）
d5f416d5-889e-44ab-9556-156f27bf81ba,有限会社 富樫電工,mini,552-0005 大阪府大阪市港区田中2-7-17,高（名前+都道府県+市区）
5175320b-db92-45ef-9d1e-3df38be7e56b,合同会社 徳永木工所,mini,021-0041 岩手県一関市赤荻槻本60-5,高（名前+都道府県+市区）
77eede1e-38b6-4873-acff-9968cc9ae8a2,株式会社 和氣産業,mini,123-0863 東京都足立区谷在家1-11-2-412,高（名前+都道府県+市区）
,kakibou 株式会社,mini,大阪府東大阪市川中2-24,未マッチ
ab6988ac-3dad-461d-93a4-14c5cbc1c9b9,有限会社 ライフスタイル,mini,359-1141 埼玉県所沢市小手指町1-33-21 舟越ビル1F,高（名前+都道府県+市区）
a752acfa-9d63-41cf-b879-945a621d322c,有限会社 レオン,mini,182-0016 東京都調布市佐須町1-15-1KUWADA建物,高（名前+都道府県+市区）
8983650d-58e7-4b8d-8a92-e06b85a91ef1,株式会社 テイクサイン,mini,669-1241 兵庫県宝塚市切畑字林畑1,中（名前+都道府県）
2c26320d-1da8-4bd2-94b4-614d4723e535,松本建築 株式会社,mini,243-0803 神奈川県厚木市山際592-3,高（名前+都道府県+市区）
48bcd2f2-5059-4a1f-b4f5-e2edcef03468,瀬戸井石材,mini,308-0112 茨城県筑西市藤ケ谷2438-3,高（名前+都道府県+市区）
555078a9-bcd0-4953-b6ec-af9cbbb10c3e,株式会社 Feshoff,mini,711-0907 岡山県倉敷市児島上の町2-10-95,高（名前+都道府県+市区）
3bff3db1-1c04-42bc-9a11-6f34f4bcbf2e,有限会社 あしば屋,mini,021-0061 岩手県一関市山目館36-2,高（名前+都道府県+市区）
4ab06f39-19b7-43d7-9dc0-f09865562a65,株式会社 宮原施工,mini,891-1205 鹿児島県鹿児島市犬迫町5911-1,高（名前+都道府県+市区）
21c8942e-5c2f-482b-842e-091bc140f880,株式会社 ティーツーシー,mini,213-0014 神奈川県川崎市高津区新作4-22-13,高（名前+都道府県+市区）
024cff28-dd61-4812-b88a-e0e36625d616,プラム,mini,677-0054 兵庫県西脇市野村町1563-2,高（名前+都道府県+市区）
160febac-9dc8-40a7-bef1-3b71882dfe83,株式会社 M-STYLE,mini,240-0114 神奈川県三浦郡葉山町木古庭379-4,高（名前+都道府県+市区）
f54f51cb-c1d3-49f8-a8da-74e98365d82f,エマール工業 株式会社,mini,558-0023 大阪府大阪市住吉区山之内1-21-21,高（名前+都道府県+市区）
,ALPHAシステムサービス 株式会社,mini,649-6321 和歌山県和歌山市布施屋602-10,未マッチ
a5c9a198-ad0e-434f-b6d7-f1a08c3b1def,株式会社 青木設備,mini,189-0011 東京都東村山市恩多町2-20-7,高（名前+都道府県+市区）
1d986656-5de7-46ce-ab8b-6345d72a2e71,クラフトコム 株式会社,mini,262-0045 千葉県千葉市花見川区作新台8-1-25 コーポラス花見川104,高（名前+都道府県+市区）
33b6c618-2007-4b1b-bfe6-d46125589ece,旭産業 有限会社,mini,800-0063 福岡県北九州市門司区大里本町3-9-3,高（名前+都道府県+市区）
9e6b8a47-5d5d-4570-82cf-56d4534de4e7,株式会社 FIX ART,mini,370-0018 群馬県高崎市新保町 1719-2,高（名前+都道府県+市区）
0ef464f4-3599-4657-a319-cf6125ecfc56,株式会社 縁ビルド,mini,573-0071 大阪府枚方市茄子作3-32-5,高（名前+都道府県+市区）
afe190bb-b5ec-462a-ac0c-3d3a8db7180d,有限会社 尾花工業,mini,306-0126 茨城県古河市諸川1890-1,高（名前+都道府県+市区）
,株式会社 白子興業,mini,千葉県長生郡白子町幸治3807-1,未マッチ
6b3fd406-73bc-4906-8a84-ec45f965b419,有限会社 DIOS,mini,510-0318 三重県津市河芸町杜の街2-36-8,高（名前+都道府県+市区）
c3dc5bc8-52fd-412f-987f-668b7dee8143,株式会社 厚木地所ホーム,mini,243-0405 神奈川県海老名市国分南1-3-14,高（名前+都道府県+市区）
885068ba-0e5d-4ac8-9fb5-e9dc86d0b5a9,有限会社 金山木工所,mini,574-0062 大阪府大東市氷野3-12-52,高（名前+都道府県+市区）
f3bfec3e-c805-4a94-9b70-dff6f238e085,株式会社 黒尾工務店,mini,329-1105 栃木県宇都宮市中岡本町3713-70,高（名前+都道府県+市区）
